Order_ID,Date,Month,Quarter,Product,Category,City,Units_Sold,Cost_Per_Unit,Selling_Price_Per_Unit,Discount_Pct,Total_Cost,Revenue,Profit,Profit_Margin_Pct,Stock_Available,Stock_Status,Customer_Type,Sales_Rep,Payment_Mode,Rating,Profit_Status,Discount_Category
TZ1855,2023-07-02,July,Q3,Smartphone,Mobile,Mumbai,15,30119,44884,5,451785,844268.04,392483.04,46.49,16,Low,Loyal,Rahul,EMI,4.5,Profitable,Low Discount
TZ1856,2024-11-06,November,Q4,Desktop PC,Computing,Chennai,5,54097,35435,0,270485,195778.38,-74706.62,-38.16,13,Low,Returning,Priya,Credit Card,4.1,Loss,No Discount
TZ1857,2023-09-02,September,Q3,Smartphone,Mobile,Mumbai,1,21817,11831,0,21817,14197.2,-7619.8,-53.67,12,Low,New,Meera,Cash,3.8,Loss,No Discount
TZ1858,2023-04-09,April,Q2,Washing Machine,Appliances,Delhi,2,16442,46242,5,32884,96645.78,63761.78,65.97,30,Adequate,Returning,Vikram,Credit Card,4.4,Profitable,Low Discount
TZ1859,2024-07-08,July,Q3,Monitor,Display,Chennai,2,15615,17005,10,31230,28619.42,-2610.58,-9.12,95,Adequate,Returning,Priya,Cash,4.1,Loss,Low Discount
TZ1860,2023-11-20,November,Q4,Laptop,Computing,Chennai,4,65066,59424,0,260264,262654.08,2390.08,0.91,52,Adequate,Returning,Meera,EMI,4.1,Profitable,No Discount
TZ1861,2023-03-10,March,Q1,Smartphone,Mobile,Chennai,5,33150,49247,15,165750,177904.79,12154.79,6.83,5,Critical,Loyal,Vikram,EMI,3.8,Profitable,Medium Discount
TZ1862,2023-04-08,April,Q2,Refrigerator,Appliances,Bangalore,4,26711,44761,10,106844,161139.6,54295.6,33.69,50,Adequate,Loyal,Amit,UPI,3.6,Profitable,Low Discount
TZ1863,2023-01-19,January,Q1,Refrigerator,Appliances,Hyderabad,4,43059,56490,10,172236,152523,-19713,-12.92,42,Adequate,Loyal,Meera,Cash,3.8,Loss,Low Discount
TZ1864,2024-09-23,September,Q3,Desktop PC,Computing,Bangalore,4,53082,47961,0,212328,191844,-20484,-10.68,13,Low,New,Amit,UPI,3.9,Loss,No Discount
TZ1865,2023-06-05,June,Q2,Monitor,Display,Delhi,11,9242,17800,30,101662,150766,49104,32.57,106,Overstocked,Loyal,Amit,Credit Card,3.3,Profitable,High Discount
TZ1866,2024-10-21,October,Q4,Laptop,Computing,Hyderabad,7,77470,98261,10,542290,603568.19,61278.19,10.15,58,Adequate,New,Priya,Debit Card,4,Profitable,Low Discount
TZ1867,2023-07-30,July,Q3,Bluetooth Speaker,Audio,Mumbai,15,6447,5568,5,96705,104734.08,8029.08,7.67,48,Adequate,Returning,Vikram,Debit Card,3.8,Profitable,Low Discount
TZ1868,2024-10-06,October,Q4,Laptop,Computing,Mumbai,8,39586,57613,0,316688,719010.24,402322.24,55.96,50,Adequate,New,Priya,Credit Card,3.6,Profitable,No Discount
TZ1869,2024-08-29,August,Q3,Bluetooth Speaker,Audio,Delhi,4,5156,2780,15,20624,11436.92,-9187.08,-80.33,56,Adequate,Returning,Amit,Credit Card,4.6,Loss,Medium Discount
TZ1870,2023-09-08,September,Q3,Monitor,Display,Delhi,10,16158,19932,20,161580,175401.6,13821.6,7.88,123,Overstocked,Returning,Meera,Credit Card,3.3,Profitable,Medium Discount
TZ1871,2024-05-07,May,Q2,Desktop PC,Computing,Bangalore,7,49754,42994,15,348278,255814.3,-92463.7,-36.14,38,Adequate,Returning,Vikram,EMI,4.6,Loss,Medium Discount
TZ1872,2023-06-09,June,Q2,Headphones,Audio,Mumbai,13,7749,9002,0,100737,140431.2,39694.2,28.27,58,Adequate,Returning,Vikram,EMI,3.7,Profitable,No Discount
TZ1873,2023-06-29,June,Q2,Smartwatch,Mobile,Chennai,8,8011,11431,10,64088,69957.72,5869.72,8.39,14,Low,Loyal,Vikram,UPI,3.6,Profitable,Low Discount
TZ1874,2023-05-20,May,Q2,Air Conditioner,Appliances,Chennai,2,35140,44427,5,70280,71749.6,1469.6,2.05,10,Low,Loyal,Meera,Debit Card,4.2,Profitable,Low Discount
TZ1875,2024-03-01,March,Q1,Monitor,Display,Bangalore,7,24041,20086,30,168287,98421.4,-69865.6,-70.99,59,Adequate,Returning,Rahul,Cash,3.4,Loss,High Discount
TZ1876,2024-08-02,August,Q3,Tablet,Computing,Delhi,7,20364,40272,10,142548,306993.46,164445.46,53.57,42,Adequate,Loyal,Sneha,Debit Card,4.5,Profitable,Low Discount
TZ1877,2024-10-28,October,Q4,Monitor,Display,Chennai,12,16086,17941,25,193032,178423.24,-14608.76,-8.19,54,Adequate,Returning,Meera,Cash,3.7,Loss,High Discount
TZ1878,2024-10-22,October,Q4,Tablet,Computing,Bangalore,8,34317,19828,10,274536,185590.08,-88945.92,-47.93,25,Adequate,Loyal,Vikram,Credit Card,3.5,Loss,Low Discount
TZ1879,2023-04-05,April,Q2,Washing Machine,Appliances,Chennai,4,38136,57414,5,152544,185447.22,32903.22,17.74,43,Adequate,New,Sneha,Credit Card,4.7,Profitable,Low Discount
TZ1880,2023-09-16,September,Q3,Air Conditioner,Appliances,Bangalore,5,59943,57086,15,299715,242615.5,-57099.5,-23.53,56,Adequate,Returning,Meera,Cash,3.7,Loss,Medium Discount
TZ1881,2024-08-09,August,Q3,LED TV,Display,Delhi,5,28731,69039,25,143655,313264.46,169609.46,54.14,139,Overstocked,Returning,Rahul,Credit Card,3.8,Profitable,High Discount
TZ1882,2023-01-02,January,Q1,Desktop PC,Computing,Mumbai,7,59403,59318,10,415821,448444.08,32623.08,7.27,56,Adequate,Returning,Priya,Credit Card,4.1,Profitable,Low Discount
TZ1883,2024-12-21,December,Q4,Tablet,Computing,Delhi,8,17963,31469,0,143704,360005.36,216301.36,60.08,38,Adequate,Loyal,Priya,Credit Card,3.8,Profitable,No Discount
TZ1884,2023-07-07,July,Q3,Smartphone,Mobile,Bangalore,15,36561,36790,15,548415,515979.75,-32435.25,-6.29,5,Critical,Loyal,Priya,Cash,3.9,Loss,Medium Discount
TZ1885,2024-01-22,January,Q1,Desktop PC,Computing,Bangalore,2,47423,33944,5,94846,64493.6,-30352.4,-47.06,40,Adequate,Returning,Meera,Cash,3.5,Loss,Low Discount
TZ1886,2023-09-30,September,Q3,Laptop,Computing,Hyderabad,1,41346,58832,0,41346,44124,2778,6.3,34,Adequate,Loyal,Vikram,Debit Card,4.9,Profitable,No Discount
TZ1887,2024-04-29,April,Q2,LED TV,Display,Hyderabad,7,37056,44299,20,259392,186055.8,-73336.2,-39.42,90,Adequate,New,Amit,UPI,3.4,Loss,Medium Discount
TZ1888,2023-02-28,February,Q1,LED TV,Display,Bangalore,13,21565,20202,25,280345,196969.5,-83375.5,-42.33,139,Overstocked,Returning,Meera,Credit Card,3,Loss,High Discount
TZ1889,2023-05-06,May,Q2,Bluetooth Speaker,Audio,Bangalore,12,7155,5572,10,85860,60177.6,-25682.4,-42.68,38,Adequate,Loyal,Meera,UPI,4.3,Loss,Low Discount
TZ1890,2024-11-07,November,Q4,Smartphone,Mobile,Mumbai,11,39376,31114,0,433136,533916.24,100780.24,18.88,13,Low,New,Meera,Debit Card,4.5,Profitable,No Discount
TZ1891,2023-08-28,August,Q3,Refrigerator,Appliances,Chennai,4,23332,45828,20,93328,137117.38,43789.38,31.94,40,Adequate,Loyal,Meera,Cash,3.7,Profitable,Medium Discount
TZ1892,2023-10-28,October,Q4,Refrigerator,Appliances,Delhi,2,52082,60479,5,104164,164321.44,60157.44,36.61,18,Low,Returning,Rahul,Debit Card,4.7,Profitable,Low Discount
TZ1893,2024-07-15,July,Q3,Headphones,Audio,Delhi,15,8811,3895,15,132165,60090.11,-72074.89,-119.94,52,Adequate,Loyal,Priya,Credit Card,3.8,Loss,Medium Discount
TZ1894,2024-11-06,November,Q4,Air Conditioner,Appliances,Mumbai,1,53501,33915,10,53501,47616.66,-5884.34,-12.36,30,Adequate,Returning,Amit,Credit Card,4.6,Loss,Low Discount
TZ1895,2024-11-12,November,Q4,Headphones,Audio,Mumbai,11,3724,10757,15,40964,156901.6,115937.6,73.89,15,Low,Loyal,Amit,Credit Card,4.9,Profitable,Medium Discount
TZ1896,2024-09-07,September,Q3,Desktop PC,Computing,Bangalore,7,50011,74855,15,350077,445387.25,95310.25,21.4,24,Low,New,Amit,Cash,3.9,Profitable,Medium Discount
TZ1897,2023-04-25,April,Q2,Desktop PC,Computing,Bangalore,4,32609,69541,10,130436,250347.6,119911.6,47.9,18,Low,Returning,Sneha,EMI,4.6,Profitable,Low Discount
TZ1898,2023-11-15,November,Q4,Laptop,Computing,Hyderabad,4,60437,72767,10,241748,255412.17,13664.17,5.35,59,Adequate,Returning,Meera,Credit Card,4.3,Profitable,Low Discount
TZ1899,2024-09-08,September,Q3,Refrigerator,Appliances,Delhi,1,43907,23602,20,43907,20769.76,-23137.24,-111.4,30,Adequate,New,Amit,Credit Card,3.5,Loss,Medium Discount
TZ1900,2024-04-11,April,Q2,Tablet,Computing,Hyderabad,5,16779,39479,0,83895,148046.25,64151.25,43.33,48,Adequate,Returning,Amit,EMI,5,Profitable,No Discount
TZ1901,2023-05-07,May,Q2,Smartwatch,Mobile,Hyderabad,8,13339,17577,5,106712,100188.9,-6523.1,-6.51,17,Low,Returning,Meera,UPI,3.6,Loss,Low Discount
TZ1902,2023-12-08,December,Q4,Tablet,Computing,Delhi,4,34950,39108,0,139800,223697.76,83897.76,37.5,59,Adequate,New,Sneha,UPI,3.9,Profitable,No Discount
TZ1903,2024-11-06,November,Q4,Tablet,Computing,Mumbai,7,23056,28842,15,161392,267711.44,106319.44,39.71,32,Adequate,Returning,Sneha,Cash,4.3,Profitable,Medium Discount
TZ1904,2023-10-17,October,Q4,Smartwatch,Mobile,Delhi,12,11978,10451,0,143736,179339.16,35603.16,19.85,6,Critical,Returning,Vikram,Cash,4.8,Profitable,No Discount
TZ1905,2024-12-27,December,Q4,Smartwatch,Mobile,Chennai,11,5681,13456,5,62491,155379.8,92888.8,59.78,16,Low,Loyal,Sneha,Debit Card,4.8,Profitable,Low Discount
TZ1906,2023-08-03,August,Q3,Smartphone,Mobile,Delhi,12,29339,10598,10,352068,138494.66,-213573.34,-154.21,20,Low,New,Meera,Credit Card,4.1,Loss,Low Discount
TZ1907,2024-03-13,March,Q1,Washing Machine,Appliances,Delhi,1,18147,42303,20,18147,37226.64,19079.64,51.25,21,Low,New,Rahul,EMI,3.7,Profitable,Medium Discount
TZ1908,2024-08-30,August,Q3,Monitor,Display,Delhi,11,21238,18028,10,233618,215957.41,-17660.59,-8.18,65,Adequate,New,Sneha,UPI,4,Loss,Low Discount
TZ1909,2024-09-02,September,Q3,Tablet,Computing,Chennai,2,27193,43340,15,54386,62626.3,8240.3,13.16,27,Adequate,Loyal,Meera,UPI,4.1,Profitable,Medium Discount
TZ1910,2023-05-03,May,Q2,Desktop PC,Computing,Mumbai,2,57061,74035,5,114122,168799.8,54677.8,32.39,11,Low,Loyal,Vikram,EMI,4.2,Profitable,Low Discount
TZ1911,2024-12-11,December,Q4,Air Conditioner,Appliances,Mumbai,5,36868,57163,20,184340,356697.12,172357.12,48.32,51,Adequate,Loyal,Sneha,Debit Card,3.6,Profitable,Medium Discount
TZ1912,2023-04-12,April,Q2,LED TV,Display,Mumbai,12,50226,32116,25,602712,346852.8,-255859.2,-73.77,139,Overstocked,New,Sneha,EMI,3.8,Loss,High Discount
TZ1913,2024-06-26,June,Q2,Headphones,Audio,Mumbai,9,11080,10830,0,99720,116964,17244,14.74,58,Adequate,New,Meera,Cash,3.8,Profitable,No Discount
TZ1914,2024-09-05,September,Q3,Air Conditioner,Appliances,Delhi,1,54309,52597,5,54309,54963.86,654.86,1.19,12,Low,New,Vikram,Credit Card,4.5,Profitable,Low Discount
TZ1915,2023-03-31,March,Q1,Bluetooth Speaker,Audio,Bangalore,14,7169,2073,0,100366,29022,-71344,-245.83,17,Low,Loyal,Amit,Debit Card,4.9,Loss,No Discount
TZ1916,2023-06-25,June,Q2,Monitor,Display,Mumbai,4,17850,11512,30,71400,38680.32,-32719.68,-84.59,150,Overstocked,Returning,Meera,EMI,3.4,Loss,High Discount
TZ1917,2024-08-13,August,Q3,Headphones,Audio,Bangalore,9,7269,11931,5,65421,112211.05,46790.05,41.7,54,Adequate,New,Meera,Cash,3.9,Profitable,Low Discount
TZ1918,2023-07-12,July,Q3,Tablet,Computing,Bangalore,4,16397,34731,5,65588,145175.58,79587.58,54.82,47,Adequate,Returning,Amit,Credit Card,4.6,Profitable,Low Discount
TZ1919,2024-03-08,March,Q1,Desktop PC,Computing,Hyderabad,5,42083,57020,5,210415,203133.75,-7281.25,-3.58,35,Adequate,Returning,Rahul,Debit Card,4.5,Loss,Low Discount
TZ1920,2024-12-12,December,Q4,Tablet,Computing,Hyderabad,4,14312,35629,10,57248,125057.79,67809.79,54.22,50,Adequate,Loyal,Meera,Credit Card,4.6,Profitable,Low Discount
TZ1921,2024-07-31,July,Q3,Washing Machine,Appliances,Hyderabad,5,20375,46504,10,101875,172646.1,70771.1,40.99,30,Adequate,Returning,Sneha,Cash,4.9,Profitable,Low Discount
TZ1922,2023-09-11,September,Q3,Desktop PC,Computing,Bangalore,2,59830,39208,15,119660,66653.6,-53006.4,-79.53,14,Low,Returning,Meera,Cash,4,Loss,Medium Discount
TZ1923,2023-12-08,December,Q4,Smartwatch,Mobile,Delhi,14,6698,8483,0,93772,169829.66,76057.66,44.78,5,Critical,Returning,Priya,UPI,4.9,Profitable,No Discount
TZ1924,2023-05-07,May,Q2,Tablet,Computing,Hyderabad,5,31294,41913,15,156470,133597.69,-22872.31,-17.12,16,Low,Loyal,Amit,EMI,4.8,Loss,Medium Discount
TZ1925,2024-07-18,July,Q3,Smartwatch,Mobile,Hyderabad,2,3785,6797,10,7570,10093.55,2523.55,25,14,Low,New,Amit,EMI,4.3,Profitable,Low Discount
TZ1926,2024-02-17,February,Q1,Headphones,Audio,Hyderabad,3,5744,2155,5,17232,4606.31,-12625.69,-274.1,52,Adequate,New,Priya,UPI,4.4,Loss,Low Discount
TZ1927,2023-10-01,October,Q4,Laptop,Computing,Bangalore,4,79447,84891,15,317788,375218.22,57430.22,15.31,55,Adequate,Returning,Priya,UPI,5,Profitable,Medium Discount
TZ1928,2024-04-24,April,Q2,Bluetooth Speaker,Audio,Bangalore,5,4504,5248,10,22520,23616,1096,4.64,50,Adequate,New,Amit,UPI,4.7,Profitable,Low Discount
TZ1929,2023-04-03,April,Q2,Washing Machine,Appliances,Mumbai,1,38919,34731,5,38919,39593.34,674.34,1.7,20,Low,Loyal,Rahul,Cash,4.6,Profitable,Low Discount
TZ1930,2024-07-21,July,Q3,Headphones,Audio,Mumbai,7,9834,13973,5,68838,122654.99,53816.99,43.88,40,Adequate,Returning,Vikram,EMI,4.5,Profitable,Low Discount
TZ1931,2024-02-20,February,Q1,Laptop,Computing,Hyderabad,4,35477,91803,15,141908,234097.65,92189.65,39.38,54,Adequate,Loyal,Meera,Debit Card,3.9,Profitable,Medium Discount
TZ1932,2024-11-08,November,Q4,Bluetooth Speaker,Audio,Hyderabad,1,5975,8850,5,5975,8197.31,2222.31,27.11,53,Adequate,Loyal,Priya,Credit Card,3.6,Profitable,Low Discount
TZ1933,2023-05-17,May,Q2,Bluetooth Speaker,Audio,Bangalore,1,4462,9618,15,4462,8175.3,3713.3,45.42,20,Low,Returning,Rahul,Debit Card,4.9,Profitable,Medium Discount
TZ1934,2023-09-13,September,Q3,Bluetooth Speaker,Audio,Mumbai,5,3450,9415,10,17250,50841,33591,66.07,26,Adequate,New,Rahul,EMI,4.1,Profitable,Low Discount
TZ1935,2023-11-09,November,Q4,Washing Machine,Appliances,Hyderabad,1,30173,50999,5,30173,47237.82,17064.82,36.13,32,Adequate,New,Vikram,UPI,4,Profitable,Low Discount
TZ1936,2023-12-29,December,Q4,Desktop PC,Computing,Mumbai,6,37200,58349,10,223200,491531.98,268331.98,54.59,10,Low,New,Sneha,UPI,3.8,Profitable,Low Discount
TZ1937,2024-06-25,June,Q2,Bluetooth Speaker,Audio,Delhi,7,2014,9485,0,14098,73034.5,58936.5,80.7,19,Low,Loyal,Amit,Credit Card,4.2,Profitable,No Discount
TZ1938,2024-01-19,January,Q1,Smartwatch,Mobile,Bangalore,7,5984,12788,10,41888,80564.4,38676.4,48.01,5,Critical,Returning,Meera,UPI,3.7,Profitable,Low Discount
TZ1939,2023-12-29,December,Q4,Air Conditioner,Appliances,Chennai,1,48542,45006,5,48542,47245.05,-1296.95,-2.75,22,Low,Returning,Rahul,Credit Card,4.1,Loss,Low Discount
TZ1940,2023-12-06,December,Q4,Laptop,Computing,Delhi,4,66411,88597,10,265644,456097.36,190453.36,41.76,17,Low,Returning,Sneha,EMI,4.2,Profitable,Low Discount
TZ1941,2024-11-29,November,Q4,Air Conditioner,Appliances,Delhi,3,51206,64889,20,153618,222699.05,69081.05,31.02,18,Low,New,Rahul,Cash,3.1,Profitable,Medium Discount
TZ1942,2023-12-19,December,Q4,Bluetooth Speaker,Audio,Mumbai,13,6606,5374,0,85878,108984.72,23106.72,21.2,53,Adequate,Returning,Sneha,EMI,4.6,Profitable,No Discount
TZ1943,2024-03-20,March,Q1,Headphones,Audio,Bangalore,5,9461,3353,15,47305,14250.25,-33054.75,-231.96,25,Adequate,Loyal,Priya,EMI,3.8,Loss,Medium Discount
TZ1944,2023-10-15,October,Q4,Desktop PC,Computing,Bangalore,4,53125,45003,15,212500,198913.26,-13586.74,-6.83,55,Adequate,New,Meera,EMI,4.4,Loss,Medium Discount
TZ1945,2023-07-13,July,Q3,Refrigerator,Appliances,Delhi,2,25894,31670,20,51788,61313.12,9525.12,15.54,12,Low,Returning,Priya,Credit Card,3.4,Profitable,Medium Discount
TZ1946,2024-09-23,September,Q3,Smartphone,Mobile,Mumbai,14,9669,34926,15,135366,498743.28,363377.28,72.86,18,Low,Returning,Meera,Credit Card,3.8,Profitable,Medium Discount
TZ1947,2024-03-12,March,Q1,Headphones,Audio,Mumbai,9,8497,12549,0,76473,135529.2,59056.2,43.57,29,Adequate,New,Amit,Debit Card,3.9,Profitable,No Discount
TZ1948,2023-12-26,December,Q4,Air Conditioner,Appliances,Chennai,2,45961,35116,10,91922,69845.72,-22076.28,-31.61,12,Low,New,Rahul,Debit Card,3.8,Loss,Low Discount
TZ1949,2024-04-28,April,Q2,Smartwatch,Mobile,Hyderabad,2,10059,7028,10,20118,9487.8,-10630.2,-112.04,17,Low,Returning,Amit,Debit Card,3.7,Loss,Low Discount
TZ1950,2024-11-16,November,Q4,Laptop,Computing,Hyderabad,3,56706,68630,10,170118,180668.48,10550.48,5.84,57,Adequate,Loyal,Vikram,EMI,4.1,Profitable,Low Discount
TZ1951,2024-10-27,October,Q4,Smartwatch,Mobile,Delhi,10,9292,5429,0,92920,77634.7,-15285.3,-19.69,6,Critical,Loyal,Meera,EMI,3.7,Loss,No Discount
TZ1952,2024-08-23,August,Q3,Washing Machine,Appliances,Delhi,2,38090,48213,5,76180,110841.69,34661.69,31.27,14,Low,Loyal,Vikram,Debit Card,4,Profitable,Low Discount
TZ1953,2024-04-30,April,Q2,Smartphone,Mobile,Hyderabad,12,13035,12871,5,156420,110047.05,-46372.95,-42.14,8,Critical,Returning,Vikram,Debit Card,4.8,Loss,Low Discount
TZ1954,2024-07-27,July,Q3,LED TV,Display,Bangalore,8,56278,67010,10,450224,530719.2,80495.2,15.17,105,Overstocked,New,Sneha,UPI,4.3,Profitable,Low Discount
TZ1955,2024-05-30,May,Q2,Laptop,Computing,Delhi,5,43449,63982,0,217245,351901,134656,38.27,46,Adequate,New,Meera,Credit Card,4.6,Profitable,No Discount
TZ1956,2024-02-12,February,Q1,Headphones,Audio,Hyderabad,14,9912,3228,5,138768,32199.3,-106568.7,-330.97,38,Adequate,Loyal,Sneha,EMI,4.7,Loss,Low Discount
TZ1957,2024-02-15,February,Q1,Refrigerator,Appliances,Bangalore,2,30062,23235,10,60124,41823,-18301,-43.76,46,Adequate,New,Vikram,Cash,4.8,Loss,Low Discount
TZ1958,2024-06-09,June,Q2,Headphones,Audio,Hyderabad,12,10102,6240,10,121224,50544,-70680,-139.84,24,Low,Returning,Meera,Debit Card,4.3,Loss,Low Discount
TZ1959,2023-06-25,June,Q2,Smartphone,Mobile,Mumbai,9,15805,29126,0,142245,314560.8,172315.8,54.78,6,Critical,Returning,Priya,Debit Card,4.8,Profitable,No Discount
TZ1960,2023-02-22,February,Q1,Washing Machine,Appliances,Delhi,2,32517,26614,5,65034,55623.26,-9410.74,-16.92,51,Adequate,Returning,Meera,EMI,5,Loss,Low Discount
TZ1961,2023-11-29,November,Q4,Desktop PC,Computing,Hyderabad,5,33756,58761,10,168780,257813.89,89033.89,34.53,30,Adequate,New,Meera,Cash,4.7,Profitable,Low Discount
TZ1962,2023-08-13,August,Q3,Air Conditioner,Appliances,Bangalore,2,41776,33024,5,83552,69020.16,-14531.84,-21.05,56,Adequate,Loyal,Meera,UPI,4.9,Loss,Low Discount
TZ1963,2023-09-21,September,Q3,Washing Machine,Appliances,Hyderabad,5,21755,47979,10,108775,161929.12,53154.12,32.83,30,Adequate,Returning,Priya,EMI,4.4,Profitable,Low Discount
TZ1964,2024-02-09,February,Q1,Tablet,Computing,Chennai,4,26218,27079,5,104872,87465.17,-17406.83,-19.9,40,Adequate,New,Sneha,Credit Card,4.2,Loss,Low Discount
TZ1965,2023-06-30,June,Q2,Smartphone,Mobile,Hyderabad,8,38911,21823,10,311288,117844.2,-193443.8,-164.15,2,Critical,Returning,Priya,Credit Card,4.7,Loss,Low Discount
TZ1966,2024-12-04,December,Q4,Refrigerator,Appliances,Delhi,1,27405,27721,20,27405,31712.82,4307.82,13.58,25,Adequate,Returning,Meera,UPI,3.1,Profitable,Medium Discount
TZ1967,2024-06-23,June,Q2,Tablet,Computing,Mumbai,2,24382,27582,0,48764,66196.8,17432.8,26.33,17,Low,New,Meera,Cash,3.7,Profitable,No Discount
TZ1968,2023-03-27,March,Q1,Smartwatch,Mobile,Delhi,11,12824,4221,0,141064,51074.1,-89989.9,-176.19,5,Critical,Loyal,Meera,Debit Card,4.8,Loss,No Discount
TZ1969,2023-03-29,March,Q1,Smartphone,Mobile,Delhi,8,32892,46887,15,263136,350714.76,87578.76,24.97,7,Critical,Returning,Amit,UPI,3.7,Profitable,Medium Discount
TZ1970,2023-02-27,February,Q1,Bluetooth Speaker,Audio,Bangalore,11,5453,3516,0,59983,38676,-21307,-55.09,12,Low,New,Vikram,Debit Card,3.7,Loss,No Discount
TZ1971,2024-03-01,March,Q1,Tablet,Computing,Mumbai,4,12786,22427,15,51144,91502.16,40358.16,44.11,34,Adequate,New,Amit,Debit Card,3.8,Profitable,Medium Discount
TZ1972,2024-12-01,December,Q4,Monitor,Display,Mumbai,8,13556,13608,15,108448,144353.66,35905.66,24.87,63,Adequate,Returning,Amit,Cash,4.4,Profitable,Medium Discount
TZ1973,2023-05-02,May,Q2,LED TV,Display,Mumbai,15,17840,59616,15,267600,912124.8,644524.8,70.66,72,Adequate,Returning,Vikram,Debit Card,4.4,Profitable,Medium Discount
TZ1974,2024-11-26,November,Q4,Monitor,Display,Delhi,15,17881,30472,20,268215,522899.52,254684.52,48.71,94,Adequate,New,Amit,UPI,3.7,Profitable,Medium Discount
TZ1975,2023-09-29,September,Q3,Air Conditioner,Appliances,Mumbai,1,34741,74982,10,34741,80980.56,46239.56,57.1,30,Adequate,New,Sneha,UPI,4.6,Profitable,Low Discount
TZ1976,2024-05-04,May,Q2,Desktop PC,Computing,Mumbai,7,43250,41480,0,302750,348432,45682,13.11,30,Adequate,New,Priya,UPI,4,Profitable,No Discount
TZ1977,2024-05-21,May,Q2,Monitor,Display,Chennai,12,21564,29717,20,258768,242490.72,-16277.28,-6.71,67,Adequate,Loyal,Priya,UPI,3.4,Loss,Medium Discount
TZ1978,2024-05-24,May,Q2,Bluetooth Speaker,Audio,Hyderabad,8,5362,5270,15,42896,26877,-16019,-59.6,15,Low,Loyal,Meera,UPI,4.3,Loss,Medium Discount
TZ1979,2024-12-11,December,Q4,Air Conditioner,Appliances,Delhi,1,40413,55704,5,40413,75673.88,35260.88,46.6,23,Low,New,Amit,EMI,4.2,Profitable,Low Discount
TZ1980,2023-05-17,May,Q2,Desktop PC,Computing,Mumbai,6,48649,41132,10,291894,266535.36,-25358.64,-9.51,39,Adequate,New,Vikram,UPI,3.9,Loss,Low Discount
TZ1981,2023-08-18,August,Q3,Laptop,Computing,Delhi,2,44376,69737,0,88752,168763.54,80011.54,47.41,54,Adequate,Returning,Amit,Cash,4.6,Profitable,No Discount
TZ1982,2024-11-09,November,Q4,Refrigerator,Appliances,Mumbai,4,28366,24978,10,113464,140276.45,26812.45,19.11,33,Adequate,New,Rahul,Credit Card,3.6,Profitable,Low Discount
TZ1983,2024-08-05,August,Q3,Monitor,Display,Delhi,13,13977,25393,15,181701,339517.11,157816.11,46.48,145,Overstocked,Loyal,Meera,Debit Card,4.2,Profitable,Medium Discount
TZ1984,2023-12-12,December,Q4,Headphones,Audio,Mumbai,5,3322,4554,0,16610,35521.2,18911.2,53.24,51,Adequate,New,Vikram,Credit Card,4.3,Profitable,No Discount
TZ1985,2023-01-12,January,Q1,Monitor,Display,Chennai,11,22886,28158,20,251746,210621.84,-41124.16,-19.53,123,Overstocked,Loyal,Amit,Credit Card,3.4,Loss,Medium Discount
TZ1986,2023-06-10,June,Q2,Smartwatch,Mobile,Mumbai,9,9185,19582,5,82665,200911.32,118246.32,58.85,8,Critical,Returning,Vikram,Cash,3.8,Profitable,Low Discount
TZ1987,2023-07-08,July,Q3,Air Conditioner,Appliances,Hyderabad,5,30059,62699,20,150295,206906.7,56611.7,27.36,30,Adequate,Loyal,Meera,UPI,3.8,Profitable,Medium Discount
TZ1988,2023-06-18,June,Q2,Laptop,Computing,Bangalore,7,47761,62689,0,334327,438823,104496,23.81,16,Low,New,Amit,EMI,4.7,Profitable,No Discount
TZ1989,2023-12-10,December,Q4,Laptop,Computing,Delhi,5,45666,80492,0,228330,575517.8,347187.8,60.33,14,Low,New,Vikram,Cash,4.6,Profitable,No Discount
TZ1990,2023-11-13,November,Q4,Smartphone,Mobile,Hyderabad,4,28918,12121,5,115672,44908.31,-70763.69,-157.57,10,Low,New,Vikram,EMI,3.6,Loss,Low Discount
TZ1991,2024-05-10,May,Q2,Laptop,Computing,Mumbai,6,41108,65224,0,246648,469612.8,222964.8,47.48,32,Adequate,Returning,Sneha,EMI,3.8,Profitable,No Discount
TZ1992,2024-02-05,February,Q1,Air Conditioner,Appliances,Bangalore,2,31381,53713,20,62762,85940.8,23178.8,26.97,57,Adequate,Loyal,Rahul,EMI,3.8,Profitable,Medium Discount
TZ1993,2023-06-03,June,Q2,Laptop,Computing,Hyderabad,7,66257,83427,0,463799,437991.75,-25807.25,-5.89,28,Adequate,New,Priya,UPI,3.6,Loss,No Discount
TZ1994,2024-10-02,October,Q4,Desktop PC,Computing,Delhi,4,34231,42554,10,136924,219067.99,82143.99,37.5,38,Adequate,New,Amit,Debit Card,4,Profitable,Low Discount
TZ1995,2024-03-17,March,Q1,Laptop,Computing,Chennai,4,48685,85002,0,194740,289006.8,94266.8,32.62,19,Low,Loyal,Meera,UPI,3.6,Profitable,No Discount
TZ1996,2023-01-16,January,Q1,Tablet,Computing,Bangalore,2,28348,18083,15,56696,30741.1,-25954.9,-84.43,30,Adequate,New,Amit,Credit Card,3.6,Loss,Medium Discount
TZ1997,2024-08-13,August,Q3,LED TV,Display,Bangalore,2,19661,31743,25,39322,52375.95,13053.95,24.92,83,Adequate,Returning,Amit,UPI,3.7,Profitable,High Discount
